"-51.0384984, -29.9082136"
"-51.0803007, -29.9724435"
"-51.0193974, -29.9256226"
"-51.0567418, -29.9337977"
"-51.0426000, -29.9380478"
"-51.0529875, -29.9860412"
"-51.0708820, -29.9428743"
"-51.0544100, -29.9475203"
"-51.0156898, -29.9441066"
"-51.0488770, -29.9500685"
"-51.0212731, -29.9705245"
"-51.1038442, -29.9645273"
"-51.0954811, -29.9661576"
"-51.0518553, -29.9413832"
"-51.0802961, -29.9564454"
"-51.0530513, -29.9873971"
"-51.0300272, -29.9510749"
"-51.0543551, -29.9857101"
"-51.0662486, -29.9132992"
"-51.0814124, -29.9527652"
"-51.0708696, -29.9882214"
"-51.0612927, -29.9712719"
"-51.0534726, -29.9809573"
"-51.0446050, -29.9186289"
"-51.0271113, -29.9243363"
"-51.1097594, -29.9497226"
"-51.0948901, -29.9773600"
"-51.0900936, -29.9790873"
"-51.0457799, -29.9791246"
"-51.0470999, -29.9741003"
"-51.0134375, -29.9613118"
"-51.0305251, -29.9276853"
"-51.0308571, -29.9632809"
"-51.0972055, -29.9266835"
"-51.0363488, -29.9070437"
"-51.0533510, -29.9836173"
"-51.0642607, -29.9179371"
"-51.0708356, -29.9595137"
"-51.0685969, -29.9406486"
"-51.0448683, -29.9859966"
"-51.0368586, -29.9638001"
"-51.0832199, -29.9590380"
"-51.0303456, -29.9125773"
"-51.0974443, -29.9424033"
"-51.0221892, -29.9271367"
"-51.0720798, -29.9442087"
"-51.0912090, -29.9707151"
"-51.0661076, -29.9015222"
"-51.0516985, -29.9106036"
"-51.0918772, -29.9120253"
"-51.0327737, -29.9358241"
"-51.0397725, -29.9305642"
"-51.0165013, -29.9351226"
"-51.0212316, -29.9238760"
"-51.1039206, -29.9583254"
"-51.0343158, -29.9571920"
"-51.0490976, -29.9774526"
"-51.0587573, -29.9188099"
"-51.0520348, -29.9700959"
"-51.0686785, -29.9577728"
"-51.0096067, -29.9591784"
"-51.0173184, -29.9228869"
"-51.0575194, -29.9344199"
"-51.0724623, -29.9257709"
"-51.0469164, -29.9024094"
"-51.0095588, -29.9324406"
"-51.0465449, -29.9846103"
"-51.0356301, -29.9059523"
"-51.0463078, -29.9291792"
"-51.1024820, -29.9450121"
"-51.0353632, -29.9854892"
"-51.0427463, -29.9115930"
"-51.0303821, -29.9740028"
"-51.0865770, -29.9801097"
"-51.0533475, -29.9799641"
"-51.0105334, -29.9583671"
"-51.0577865, -29.9644469"
"-51.0967804, -29.9714213"
"-51.0634605, -29.9821423"
"-51.0438487, -29.9286270"
"-51.0493813, -29.9561112"
"-51.0495446, -29.9606483"
"-51.0445301, -29.9349667"
"-51.0305974, -29.9638837"
"-51.0582336, -29.9669086"
"-51.0682738, -29.9631530"
"-51.0553999, -29.9823952"
"-51.0385953, -29.9832183"
"-51.0745297, -29.9437661"
"-51.0348200, -29.9827625"
"-51.0571448, -29.9444722"
"-51.0296539, -29.9539767"
"-51.0705489, -29.9231779"
"-51.0784992, -29.9198582"
"-51.0769981, -29.9268011"
"-51.0896342, -29.9514351"
"-51.0556838, -29.9404754"
"-51.0073055, -29.9423254"
"-51.0210266, -29.9292801"
"-51.0589491, -29.9778725"
"-51.0623787, -29.9577853"
"-51.0741763, -29.9385097"
"-51.0815486, -29.9760656"
"-51.0901244, -29.9570327"
"-51.0599861, -29.9870829"
"-51.0104491, -29.9329217"
"-51.0170874, -29.9527628"
"-51.0966199, -29.9712872"
"-51.1040982, -29.9597800"
"-51.0992805, -29.9577800"
"-51.0632357, -29.9103823"
"-51.0360414, -29.9281082"
"-51.0383102, -29.9599215"
"-51.0452437, -29.9659260"
"-51.0479120, -29.9469643"
"-51.0202368, -29.9746111"
"-51.0817946, -29.9693821"
"-51.0448483, -29.9715446"
"-51.0462657, -29.9440942"
"-51.0844454, -29.9753801"
"-51.0499036, -29.9617366"
"-51.0436971, -29.9175069"
"-51.0394932, -29.9134371"
"-51.0149975, -29.9418223"
"-51.0463052, -29.9618201"
"-51.0398416, -29.9534343"
"-51.0227895, -29.9381967"
"-51.0225465, -29.9283878"
"-51.0763631, -29.9712949"
"-51.0984680, -29.9185750"
"-51.0823227, -29.9617767"
"-51.0953218, -29.9162480"
"-51.0607251, -29.9745306"
"-51.0784632, -29.9117298"
"-51.0295884, -29.9821547"
"-51.0371856, -29.9513257"
"-51.0734085, -29.9673267"
"-51.1044658, -29.9576488"
"-51.0339992, -29.9827047"
"-51.0648928, -29.9134041"
"-51.0836978, -29.9498340"
"-51.0221294, -29.9243089"
"-51.0815760, -29.9343940"
"-51.0595560, -29.9480466"
"-51.0540643, -29.9019942"
"-51.0732023, -29.9639957"
"-51.0629101, -29.9523295"
"-51.0801218, -29.9478426"
"-51.0168098, -29.9657019"
"-51.0524311, -29.9604259"
"-51.0649859, -29.9902210"
"-51.0395349, -29.9484506"
"-51.0160085, -29.9542425"
"-51.0694418, -29.9759534"
"-51.0802882, -29.9456533"
"-51.0592890, -29.9557574"
"-51.0371350, -29.9192312"
"-51.1078246, -29.9430373"
"-51.1051230, -29.9367743"
"-51.0818536, -29.9310622"
"-51.0849224, -29.9164758"
"-51.0312170, -29.9245118"
"-51.0921032, -29.9392074"
"-51.1027685, -29.9642132"
"-51.0690386, -29.9612455"
"-51.0533491, -29.9354700"
"-51.0849351, -29.9677626"
"-51.0668663, -29.9431721"
"-51.0964744, -29.9399590"
"-51.0502816, -29.9824141"
"-51.0117740, -29.9572469"
"-51.0585255, -29.9741291"
"-51.0926571, -29.9299559"
"-51.0325994, -29.9610830"
"-51.0330338, -29.9828365"
"-51.0339525, -29.9108021"
"-51.0656413, -29.9196154"
"-51.0316059, -29.9723872"
"-51.0985701, -29.9288337"
"-51.0378351, -29.9366032"
"-51.0510352, -29.9524898"
"-51.0560748, -29.9489415"
"-51.0892013, -29.9481938"
"-51.0568002, -29.9063949"
"-51.0132047, -29.9576184"
"-51.0178496, -29.9461339"
"-51.0266287, -29.9240114"
"-51.0670576, -29.9257198"
"-51.0615404, -29.9042835"
"-51.0849944, -29.9643798"
"-51.0330797, -29.9812620"
"-51.0257592, -29.9603145"
"-51.0969810, -29.9676296"
"-51.0677483, -29.9088880"
"-51.0681772, -29.9065397"
"-51.0247156, -29.9236966"
"-51.0776820, -29.9145203"
"-51.0417652, -29.9761781"
"-51.0573948, -29.9776214"
"-51.0160640, -29.9349387"
"-51.0862612, -29.9756527"
"-51.0802285, -29.9099683"
"-51.0483351, -29.9682330"
"-51.0530309, -29.9249797"
"-51.0470404, -29.9579714"
"-51.0834737, -29.9198479"
"-51.0845030, -29.9372254"
"-51.0724468, -29.9183982"
"-51.0288424, -29.9513490"
"-51.0850351, -29.9360484"
"-51.0767579, -29.9211411"
"-51.0317144, -29.9406257"
"-51.0836564, -29.9321801"
"-51.0668990, -29.9264278"
"-51.0764586, -29.9596174"
"-51.0738933, -29.9310223"
"-51.0467084, -29.9819573"
"-51.0325378, -29.9714895"
"-51.0284372, -29.9287857"
"-51.0593632, -29.9546781"
"-51.1038078, -29.9359923"
"-51.0380841, -29.9261091"
"-51.0509390, -29.9757797"
"-51.0219825, -29.9602480"
"-51.0288006, -29.9157500"
"-51.0446411, -29.9144648"
"-51.0758819, -29.9117787"
"-51.0316448, -29.9743707"
"-51.0680787, -29.9091980"
"-51.0407538, -29.9039655"
"-51.0287117, -29.9470070"
"-51.0591882, -29.9876375"
"-51.1020732, -29.9520999"
"-51.0382739, -29.9206140"
"-51.0654659, -29.9334442"
"-51.0705990, -29.9354093"
"-51.0941132, -29.9414132"
"-51.0661070, -29.9276335"
"-51.0758579, -29.9781820"
"-51.0397688, -29.9493118"
"-51.0599042, -29.9778883"
"-51.0863286, -29.9198527"
"-51.0988757, -29.9524786"
"-51.0589232, -29.9495916"
"-51.0357492, -29.9577467"
"-51.0142601, -29.9393371"
"-51.0445476, -29.9825059"
"-51.0686330, -29.9066428"
"-51.0571876, -29.9124157"
"-51.0994359, -29.9453478"
"-51.0175779, -29.9445093"
"-51.0711121, -29.9885190"
"-51.0908060, -29.9599620"
"-51.1014754, -29.9355227"
"-51.0644754, -29.9075398"
"-51.0845245, -29.9490276"
"-51.0428933, -29.9685518"
"-51.1096244, -29.9421770"
"-51.0732273, -29.9196588"
"-51.0285331, -29.9396593"
"-51.0235223, -29.9212183"
"-51.0854477, -29.9154205"
"-51.0990851, -29.9457669"
"-51.0163490, -29.9345885"
"-51.0246676, -29.9186103"
"-51.0377584, -29.9372024"
"-51.0203483, -29.9207120"
"-51.0564656, -29.9474551"
"-51.0788261, -29.9715453"
"-51.0135933, -29.9535239"
"-51.0722155, -29.9093810"
"-51.0217982, -29.9691583"
"-51.0867469, -29.9530095"
"-51.0707931, -29.9385290"
"-51.0883529, -29.9273848"
"-51.0591411, -29.9807019"
"-51.0252766, -29.9490173"
"-51.0305632, -29.9563093"
"-51.0693997, -29.9454742"
"-51.0360840, -29.9121966"
"-51.1040902, -29.9458855"
"-51.0541294, -29.9701672"
"-51.1066427, -29.9318120"
"-51.0341066, -29.9294191"
"-51.0850652, -29.9184236"
"-51.0631907, -29.9149084"
"-51.0432255, -29.9768461"
"-51.0998963, -29.9280065"
"-51.0275216, -29.9572772"
"-51.0268774, -29.9732999"
"-51.0456661, -29.9679558"
"-51.0394992, -29.9371101"
"-51.0625984, -29.9338374"
"-51.1024543, -29.9655241"
"-51.0721058, -29.9090230"
"-51.0739527, -29.9304895"
"-51.0253826, -29.9357897"
"-51.0579076, -29.9291258"
"-51.0887309, -29.9441339"
"-51.0481413, -29.9451083"
"-51.0584293, -29.9335256"
"-51.0681784, -29.9016843"
"-51.0690832, -29.9860245"
"-51.0936629, -29.9411909"
"-51.0333938, -29.9400223"
"-51.1075560, -29.9548944"
"-51.0330797, -29.9302769"
"-51.0403727, -29.9150660"
"-51.0841854, -29.9525542"
"-51.0484094, -29.9025548"
"-51.0721040, -29.9527831"
"-51.0303817, -29.9113930"
"-51.0274081, -29.9426599"
"-51.0638813, -29.9888509"
"-51.0942783, -29.9660870"
"-51.0844407, -29.9519899"
"-51.0272928, -29.9636685"
"-51.0144397, -29.9624496"
"-51.1013695, -29.9658335"
"-51.0228467, -29.9725457"
"-51.0354047, -29.9199552"
"-51.0781953, -29.9286820"
"-51.0393615, -29.9145423"
"-51.0170428, -29.9404034"
"-51.0686078, -29.9377150"
"-51.0461648, -29.9662401"
"-51.0661065, -29.9698250"
"-51.0775507, -29.9198146"
"-51.0836114, -29.9225623"
"-51.1017865, -29.9367265"
"-51.0710538, -29.9328247"
"-51.0370831, -29.9139515"
"-51.0961076, -29.9491191"
"-51.0735403, -29.9156851"
"-51.0416469, -29.9068551"
"-51.0700763, -29.9299138"
"-51.0483328, -29.9269549"
"-51.0508330, -29.9691366"
"-51.0344319, -29.9561886"
"-51.0690286, -29.9576609"
"-51.0483318, -29.9184404"
"-51.0300161, -29.9692343"
"-51.0586881, -29.9369122"
"-51.0439250, -29.9249073"
"-51.0865845, -29.9603325"
"-51.0080994, -29.9368793"
"-51.0806637, -29.9778455"
"-51.0994657, -29.9477267"
"-51.0184714, -29.9581097"
"-51.1012502, -29.9593332"
"-51.0590768, -29.9718244"
"-51.0315518, -29.9391212"
"-51.0924167, -29.9338281"
"-51.0554098, -29.9444959"
"-51.0936625, -29.9643687"
"-51.0646294, -29.9591359"
"-51.0790026, -29.9290883"
"-51.0353675, -29.9530696"
"-51.0569699, -29.9120330"
"-51.0122829, -29.9617107"
"-51.0166117, -29.9344175"
"-51.0208523, -29.9378753"
"-51.0502928, -29.9760241"
"-51.0406394, -29.9619979"
"-51.0977150, -29.9335273"
"-51.0379399, -29.9833930"
"-51.1022186, -29.9292484"
"-51.0563429, -29.9218174"
"-51.0811521, -29.9843761"
"-51.0352757, -29.9257377"
"-51.0360684, -29.9109993"
"-51.0808603, -29.9530877"
"-51.0917005, -29.9771591"
"-51.0782967, -29.9370953"
"-51.0441354, -29.9796731"
"-51.0366815, -29.9258991"
"-51.0447344, -29.9429599"
"-51.0891998, -29.9765728"
"-51.0332298, -29.9746650"
"-51.0463114, -29.9607903"
"-51.0951647, -29.9294460"
"-51.0173441, -29.9312324"
"-51.1050321, -29.9434706"
"-51.0159898, -29.9523212"
"-51.0284425, -29.9794223"
"-51.0902103, -29.9503090"
"-51.0853362, -29.9592458"
"-51.0568023, -29.9240349"
"-51.0278724, -29.9633592"
"-51.0407636, -29.9139179"
"-51.0457334, -29.9504578"
"-51.0168097, -29.9358356"
"-51.0522637, -29.9343281"
"-51.0560046, -29.9846441"
"-51.0391876, -29.9237716"
"-51.0514783, -29.9382858"
"-51.0527986, -29.9190257"
"-51.0615872, -29.9497885"
"-51.0853337, -29.9149419"
"-51.0404822, -29.9129558"
"-51.0623096, -29.9405354"
"-51.0801005, -29.9666024"
"-51.0276584, -29.9297624"
"-51.0537813, -29.9400734"
"-51.0312833, -29.9627608"
"-51.0578880, -29.9349509"
"-51.0126189, -29.9390976"
"-51.0415738, -29.9036798"
"-51.0335151, -29.9081782"
"-51.0279073, -29.9409935"
"-51.0253394, -29.9674851"
"-51.0779010, -29.9212013"
"-51.0706945, -29.9332114"
"-51.0506023, -29.9264392"
"-51.0722999, -29.9524801"
"-51.0790744, -29.9491312"
"-51.0343090, -29.9582759"
"-51.0289904, -29.9263277"
"-51.0303994, -29.9521860"
"-51.0620896, -29.9066137"
"-51.1055503, -29.9599460"
"-51.0327889, -29.9418360"
"-51.0489835, -29.9141997"
"-51.0301078, -29.9351166"
"-51.1051190, -29.9640759"
"-51.0910763, -29.9525614"
"-51.0807807, -29.9404848"
"-51.0909990, -29.9788803"
"-51.0377080, -29.9732521"
"-51.0827051, -29.9715879"
"-51.1009439, -29.9353884"
"-51.0565082, -29.9460177"
"-51.0617324, -29.9685603"
"-51.0387999, -29.9748404"
"-51.0619824, -29.9579421"
"-51.0786888, -29.9540448"
"-51.0858284, -29.9689741"
"-51.0321104, -29.9306899"
"-51.0103491, -29.9614998"
"-51.1083900, -29.9531407"
"-51.0466751, -29.9443215"
"-51.0832291, -29.9374039"
"-51.0378981, -29.9149494"
"-51.0723819, -29.9203479"
"-51.0663304, -29.9506412"
"-51.0715320, -29.9751523"
"-51.0210092, -29.9405719"
"-51.0355646, -29.9771193"
"-51.0405158, -29.9419752"
"-51.0864385, -29.9522965"
"-51.0648632, -29.9813496"
"-51.0780351, -29.9670530"
"-51.0152773, -29.9285863"
"-51.0504483, -29.9804166"
"-51.0466177, -29.9602449"
"-51.0168479, -29.9459513"
"-51.0876877, -29.9174009"
"-51.0894352, -29.9263686"
"-51.0324454, -29.9641496"
"-51.0819424, -29.9377200"
"-51.0356056, -29.9852315"
"-51.0954572, -29.9382823"
"-51.0683204, -29.9891682"
"-51.0277983, -29.9621337"
"-51.0392159, -29.9092561"
"-51.0414751, -29.9473585"
"-51.0433262, -29.9780374"
"-51.0174765, -29.9637921"
"-51.0726706, -29.9716216"
"-51.0301236, -29.9405922"
"-51.0677051, -29.9288023"
"-51.0465675, -29.9479295"
"-51.0980926, -29.9278791"
"-51.1009847, -29.9404432"
"-51.0290721, -29.9300899"
"-51.0631571, -29.9181572"
"-51.0839604, -29.9343844"
"-51.0303027, -29.9612330"
"-51.0544540, -29.9716199"
"-51.1071680, -29.9461234"
"-51.0461733, -29.9142673"
"-51.0720398, -29.9468877"
"-51.0892983, -29.9170020"
"-51.0331047, -29.9550429"
"-51.0713492, -29.9751404"
"-51.0238899, -29.9674342"
"-51.0944105, -29.9574289"
"-51.0320592, -29.9250232"
"-51.0424007, -29.9492893"
"-51.0325536, -29.9838667"
"-51.0902225, -29.9812646"
"-51.0449979, -29.9276548"
"-51.0920828, -29.9197337"
"-51.0282240, -29.9632498"
"-51.0806196, -29.9221305"
"-51.0547128, -29.9826335"
"-51.0809422, -29.9133064"
"-51.0589233, -29.9895924"
"-51.0529038, -29.9483767"
"-51.0637207, -29.9554229"
"-51.0817739, -29.9429926"
"-51.0516229, -29.9127098"
"-51.0491328, -29.9588725"
"-51.0333454, -29.9143728"
"-51.0985873, -29.9217199"
"-51.0270979, -29.9404229"
"-51.0248610, -29.9446622"
"-51.0916690, -29.9143223"
"-51.0656984, -29.9858967"
"-51.0324627, -29.9451169"
"-51.0277592, -29.9789209"
"-51.0312675, -29.9559138"
"-51.0557268, -29.9051420"
"-51.0523692, -29.9513075"
"-51.0746698, -29.9130725"
"-51.0703160, -29.9133668"
"-51.0338693, -29.9113069"
"-51.0755010, -29.9363205"
"-51.0882526, -29.9423839"
"-51.0721775, -29.9322481"
"-51.0518260, -29.9628463"
"-51.0318588, -29.9316574"
"-51.0657810, -29.9332112"
"-51.0106412, -29.9576687"
"-51.0820545, -29.9324231"
"-51.0458734, -29.9690231"
"-51.0552477, -29.9577035"
"-51.0694663, -29.9104110"
"-51.0282665, -29.9109094"
"-51.0338133, -29.9506458"
"-51.1042872, -29.9483951"
"-51.0379407, -29.9136838"
"-51.0961112, -29.9470855"
"-51.0204369, -29.9465298"
"-51.0546837, -29.9179918"
"-51.0542443, -29.9634761"
"-51.0480837, -29.9191700"
"-51.0920484, -29.9631929"
"-51.0920781, -29.9540145"
"-51.0959494, -29.9382472"
"-51.0185732, -29.9237054"
"-51.0787111, -29.9634958"
"-51.0513644, -29.9559936"
"-51.0154655, -29.9489253"
"-51.0278484, -29.9660955"
"-51.0561775, -29.9195303"
"-51.0438722, -29.9185246"
"-51.0341717, -29.9100665"
"-51.0935475, -29.9516271"
"-51.0580905, -29.9380422"
"-51.0095121, -29.9513365"
"-51.0673873, -29.9288675"
"-51.0943547, -29.9154436"
"-51.0450909, -29.9641238"
"-51.0252637, -29.9522443"
"-51.0558824, -29.9179680"
"-51.0875828, -29.9511596"
"-51.0890242, -29.9202253"
"-51.0267414, -29.9228103"
"-51.0272097, -29.9810189"
"-51.0875500, -29.9812585"
"-51.0751162, -29.9056901"
"-51.0198930, -29.9189447"
"-51.0919476, -29.9437632"
"-51.0754701, -29.9847480"
"-51.0731675, -29.9349458"
"-51.0117023, -29.9275170"
"-51.0209142, -29.9538898"
"-51.0978498, -29.9311749"
"-51.0662467, -29.9049565"
"-51.0102241, -29.9357788"
"-51.0194053, -29.9344557"
"-51.0371212, -29.9402943"
"-51.0676935, -29.9198694"
"-51.0750272, -29.9260655"
"-51.0324525, -29.9503038"
"-51.0755762, -29.9117679"
"-51.0984864, -29.9360607"
"-51.0239758, -29.9335481"
"-51.0548323, -29.9632953"
"-51.0495136, -29.9337082"
"-51.0317967, -29.9320405"
"-51.0602009, -29.9530128"
"-51.0574330, -29.9077629"
"-51.0160665, -29.9534639"
"-51.0975193, -29.9480014"
"-51.0754545, -29.9699317"
"-51.0918952, -29.9201443"
"-51.0894388, -29.9721945"
"-51.0618471, -29.9160831"
"-51.0676803, -29.9330309"
"-51.0163317, -29.9713591"
"-51.0763388, -29.9056902"
"-51.0339062, -29.9624358"
"-51.0892316, -29.9447524"
"-51.0709992, -29.9784806"
"-51.0697329, -29.9807697"
"-51.0592464, -29.9542757"
"-51.0653926, -29.9157555"
"-51.0798230, -29.9330901"
"-51.0293995, -29.9364466"
"-51.0848216, -29.9793228"
"-51.0133422, -29.9614347"
"-51.0107243, -29.9557980"
"-51.0957513, -29.9244101"
"-51.0700935, -29.9714966"
"-51.0486187, -29.9240793"
"-51.0516459, -29.9558955"
"-51.0559666, -29.9495134"
"-51.0828693, -29.9466570"
"-51.0559024, -29.9551064"
"-51.0240685, -29.9616945"
"-51.0815857, -29.9111599"
"-51.0427765, -29.9082483"
"-51.0319527, -29.9246820"
"-51.0977070, -29.9661327"
"-51.0170925, -29.9494224"
"-51.0591611, -29.9125901"
"-51.0343967, -29.9602378"
"-51.0497954, -29.9750461"
"-51.0741829, -29.9141604"
"-51.0995103, -29.9555720"
"-51.0069777, -29.9451193"
"-51.0777436, -29.9826218"
"-51.0839513, -29.9391065"
"-51.0316913, -29.9705503"
"-51.0446249, -29.9207027"
"-51.1079019, -29.9521031"
"-51.0903685, -29.9594211"
"-51.0225837, -29.9323129"
"-51.0661861, -29.9795930"
"-51.0441810, -29.9794734"
"-51.0858496, -29.9649509"
"-51.0471594, -29.9451145"
"-51.0177852, -29.9283203"
"-51.0825144, -29.9779424"
"-51.0774402, -29.9140046"
"-51.0394118, -29.9106918"
"-51.0430555, -29.9165198"
"-51.0240304, -29.9686268"
"-51.0528884, -29.9651007"
"-51.0836123, -29.9424987"
"-51.0775329, -29.9128074"
"-51.0508761, -29.9132864"
"-51.0523440, -29.9399064"
"-51.0708000, -29.9452590"
"-51.0539980, -29.9634976"
"-51.0629574, -29.9809104"
"-51.0289061, -29.9610065"
"-51.0465471, -29.9831716"
"-51.0847827, -29.9592501"
"-51.0236972, -29.9536951"
"-51.0273995, -29.9634418"
"-51.0394890, -29.9719706"
"-51.0870117, -29.9085635"
"-51.0217565, -29.9313958"
"-51.0663503, -29.9429026"
"-51.0436653, -29.9229879"
"-51.0411211, -29.9547303"
"-51.0819937, -29.9211727"
"-51.0602556, -29.9851491"
"-51.0513093, -29.9830660"
"-51.0778057, -29.9282600"
"-51.0464791, -29.9561209"
"-51.0551633, -29.9214489"
"-51.0387893, -29.9460985"
"-51.0258607, -29.9498088"
"-51.0113624, -29.9452180"
"-51.0596925, -29.9789210"
"-51.0850553, -29.9406664"
"-51.0940040, -29.9644320"
"-51.0925261, -29.9663693"
"-51.0308106, -29.9596417"
"-51.0862880, -29.9676031"
"-51.0600830, -29.9260995"
"-51.0990134, -29.9704845"
"-51.0412896, -29.9774076"
"-51.0626020, -29.9467784"
"-51.0261223, -29.9368829"
"-51.0978385, -29.9196137"
"-51.0787141, -29.9470046"
"-51.0571129, -29.9459346"
"-51.0598737, -29.9521318"
"-51.0198638, -29.9617043"
"-51.0580099, -29.9093025"
"-51.1066099, -29.9405456"
"-51.0200653, -29.9599994"
"-51.0549438, -29.9427875"
"-51.0725962, -29.9793637"
"-51.0542559, -29.9800960"
"-51.0525417, -29.9264479"
"-51.0225040, -29.9608822"
"-51.1045213, -29.9308327"
"-51.0228400, -29.9649944"
"-51.0587605, -29.9097461"
"-51.0967803, -29.9351289"
"-51.0179515, -29.9617721"
"-51.0762286, -29.9777318"
"-51.0179169, -29.9484426"
"-51.0500240, -29.9315564"
"-51.0794776, -29.9418920"
"-51.0618411, -29.9789291"
"-51.0327786, -29.9835600"
"-51.0817679, -29.9779252"
"-51.0737799, -29.9346289"
"-51.0346399, -29.9435068"
"-51.0934756, -29.9666102"
"-51.0713829, -29.9558216"
"-51.0298767, -29.9242624"
"-51.0916461, -29.9344771"
"-51.0640501, -29.9709164"
"-51.0410289, -29.9703646"
"-51.0855846, -29.9692229"
"-51.0591032, -29.9640730"
"-51.0807054, -29.9455714"
"-51.0581174, -29.9171016"
"-51.0957292, -29.9662215"
"-51.0863991, -29.9106021"
"-51.0421779, -29.9563502"
"-51.0211146, -29.9642586"
"-51.0652874, -29.9065323"
"-51.0296826, -29.9136191"
"-51.0725902, -29.9778778"
"-51.0400023, -29.9780168"
"-51.0879477, -29.9813954"
"-51.0291054, -29.9527980"
"-51.0530094, -29.9807972"
"-51.0883704, -29.9325776"
"-51.0439842, -29.9271170"
"-51.0702861, -29.9664445"
"-51.0925405, -29.9271486"
"-51.0891152, -29.9693452"
"-51.0593046, -29.9563784"
"-51.0925348, -29.9156010"
"-51.0993515, -29.9515448"
"-51.0112277, -29.9382332"
"-51.1021013, -29.9558806"
"-51.0984327, -29.9347246"
"-51.0933355, -29.9179428"
"-51.0772464, -29.9561300"
"-51.0970084, -29.9584095"
"-51.0357891, -29.9540644"
"-51.0766137, -29.9461876"
"-51.0971871, -29.9210629"
"-51.0527662, -29.9731142"
"-51.1046300, -29.9465311"
"-51.0243870, -29.9322655"
"-51.0779172, -29.9525275"
"-51.0985435, -29.9718194"
"-51.0876971, -29.9798820"
"-51.0424810, -29.9623212"
"-51.0463088, -29.9452259"
"-51.1068845, -29.9486633"
"-51.0560906, -29.9410485"
"-51.1012722, -29.9394515"
"-51.0211586, -29.9203987"
"-51.0366711, -29.9229178"
"-51.0463288, -29.9834801"
"-51.0665894, -29.9831883"
"-51.0319433, -29.9080692"
"-51.0126227, -29.9261527"
"-51.0239986, -29.9461224"
"-51.0658607, -29.9287316"
"-51.0696790, -29.9472421"
"-51.0701905, -29.9868137"
"-51.0931499, -29.9251606"
"-51.0190845, -29.9526299"
"-51.0673117, -29.9553256"
"-51.0366839, -29.9612273"
"-51.0667861, -29.9711215"
"-51.0206759, -29.9260158"
"-51.0479388, -29.9076784"
"-51.0473087, -29.9411279"
"-51.0638005, -29.9248001"
"-51.0778617, -29.9829158"
"-51.0892170, -29.9599087"
"-51.0531365, -29.9485726"
"-51.0914471, -29.9481052"
"-51.0595530, -29.9408093"
"-51.1006457, -29.9205997"
"-51.0846715, -29.9654751"
"-51.0486361, -29.9764709"
"-51.0608282, -29.9297854"
"-51.0808030, -29.9122230"
"-51.0708390, -29.9774758"
"-51.0380204, -29.9711087"
"-51.0196993, -29.9394455"
"-51.0457334, -29.9584735"
"-51.0802620, -29.9709671"
"-51.0583533, -29.9633199"
"-51.0739385, -29.9756218"
"-51.0559078, -29.9900020"
"-51.0074879, -29.9481025"
"-51.0580430, -29.9393541"
"-51.0236614, -29.9529550"
"-51.0814867, -29.9133051"
"-51.0395221, -29.9495749"
"-51.0691730, -29.9632968"
"-51.0489966, -29.9425866"
"-51.0535579, -29.9390710"
"-51.0771671, -29.9200769"
"-51.0524304, -29.9812722"
"-51.0343930, -29.9733508"
"-51.0600265, -29.9109715"
"-51.1097317, -29.9521079"
"-51.0259433, -29.9334169"
"-51.0607873, -29.9577732"
"-51.0645531, -29.9049942"
"-51.0606496, -29.9712037"
"-51.0910939, -29.9699665"
"-51.0696427, -29.9441131"
"-51.0556062, -29.9698130"
"-51.0580594, -29.9719808"
"-51.0825921, -29.9192156"
"-51.0809976, -29.9694982"
"-51.0769232, -29.9149529"
"-51.0624622, -29.9766484"
"-51.0268694, -29.9789336"
"-51.0161851, -29.9696929"
"-51.0259986, -29.9506728"
"-51.0264349, -29.9173792"
"-51.0943415, -29.9602969"
"-51.0833940, -29.9639037"
"-51.0594581, -29.9895690"
"-51.0791849, -29.9812994"
"-51.0973864, -29.9710376"
"-51.1060036, -29.9620202"
"-51.0482107, -29.9263097"
"-51.0734961, -29.9521464"
"-51.0586886, -29.9633698"
"-51.0512275, -29.9242860"
"-51.0322198, -29.9225094"
"-51.0672667, -29.9142842"
"-51.0442591, -29.9630832"
"-51.0634026, -29.9642250"
"-51.0663876, -29.9288422"
"-51.0125411, -29.9358421"
"-51.0698735, -29.9069232"
"-51.0544965, -29.9828343"
"-51.0719824, -29.9326309"
"-51.0584787, -29.9111469"
"-51.0268660, -29.9204855"
"-51.0572818, -29.9715147"
"-51.0806120, -29.9179598"
"-51.0956033, -29.9347355"
"-51.0757248, -29.9047206"
"-51.0646228, -29.9425561"
"-51.0832485, -29.9784816"
"-51.0768646, -29.9182602"
"-51.0244425, -29.9185940"
"-51.0291341, -29.9266117"
"-51.0396487, -29.9131496"
"-51.0347080, -29.9580766"
"-51.0491519, -29.9374290"
"-51.0170918, -29.9254184"
"-51.0372754, -29.9327725"
"-51.0362048, -29.9153651"
"-51.0810628, -29.9782213"
"-51.0814624, -29.9705701"
"-51.0477642, -29.9279538"
"-51.0366178, -29.9646898"
"-51.0600298, -29.9724337"
"-51.0901813, -29.9110629"
"-51.0541308, -29.9744841"
"-51.1023516, -29.9285391"
"-51.1082731, -29.9378454"
"-51.0618363, -29.9224100"
"-51.0293309, -29.9106391"
"-51.0396901, -29.9830234"
"-51.0398432, -29.9355373"
"-51.0531176, -29.9435704"
"-51.0331750, -29.9398972"
"-51.0312653, -29.9744235"
"-51.0903548, -29.9141182"
"-51.0401597, -29.9152193"
